Id;Id_exclusiva;Nível_da_estrutura_de_tópicos;EDT;Nome;Porcentagem_Prev_Real;Porcentagem_Prev_LB;Duração;Início;Término;Início_da_Linha_de_Base;Término_da_linha_de_base;Área;Responsável_da_Tarefa;Dashboard;Desvio_LB
2277;19615;7;1.8.21.15.20.3.12;Manutenção do Canal de Descida  34;0;0;172 hrs;Ter 02/09/25 17:00;Ter 09/09/25 21:00;Ter 02/09/25 05:00;Ter 09/09/25 11:00;Forno;Bruno Amorim;;0
2278;19616;8;1.8.21.15.20.3.12.1;Montar Andaime do  Canal de Descida da Câmara 34;0;0;2 hrs;Ter 02/09/25 17:00;Ter 02/09/25 19:00;Ter 02/09/25 05:00;Ter 02/09/25 09:00;Forno;Bruno Amorim;;0
2279;19617;8;1.8.21.15.20.3.12.2;Demolir Canal de Descida da Câmara 34;0;0;24 hrs;Ter 02/09/25 19:00;Qua 03/09/25 23:00;Ter 02/09/25 09:00;Qua 03/09/25 13:00;Forno;Bruno Amorim;;0
2280;19618;8;1.8.21.15.20.3.12.3;Retirar Resíduo (Entulho) do Canal de Descida da Câmara 34;0;0;12 hrs;Qua 03/09/25 23:00;Qui 04/09/25 15:00;Qua 03/09/25 14:00;Qui 04/09/25 03:00;Forno;Bruno Amorim;;0
2281;19619;8;1.8.21.15.20.3.12.4;Montar Canal de Descida da Câmara 34;0;0;72 hrs;Qui 04/09/25 15:00;Ter 09/09/25 04:00;Qui 04/09/25 03:00;Seg 08/09/25 18:00;Forno;Bruno Amorim;;0
2282;19620;8;1.8.21.15.20.3.12.5;Realizar Projeção na Junção do Canal de Descida da Câmara 34;0;0;12 hrs;Ter 09/09/25 04:00;Ter 09/09/25 19:00;Seg 08/09/25 18:00;Ter 09/09/25 09:00;Forno;Bruno Amorim;;0
2283;19621;8;1.8.21.15.20.3.12.6;Desmontar Andaime do Canal de Descida da Câmara 34;0;0;2 hrs;Ter 09/09/25 19:00;Ter 09/09/25 21:00;Ter 09/09/25 09:00;Ter 09/09/25 11:00;Forno;Bruno Amorim;;0
2284;19622;7;1.8.21.15.20.3.13;Manutenção do Canal de Descida  21;0;0;172 hrs;Ter 02/09/25 17:00;Ter 09/09/25 21:00;Ter 02/09/25 05:00;Ter 09/09/25 11:00;Forno;Bruno Amorim;;0
2285;19623;8;1.8.21.15.20.3.13.1;Montar Andaime do  Canal de Descida da Câmara 21;0;0;2 hrs;Ter 02/09/25 17:00;Ter 02/09/25 19:00;Ter 02/09/25 05:00;Ter 02/09/25 09:00;Forno;Bruno Amorim;;0
2286;19624;8;1.8.21.15.20.3.13.2;Demolir Canal de Descida da Câmara 21;0;0;24 hrs;Ter 02/09/25 19:00;Qua 03/09/25 23:00;Ter 02/09/25 09:00;Qua 03/09/25 13:00;Forno;Bruno Amorim;;0
2287;19625;8;1.8.21.15.20.3.13.3;Retirar Resíduo (Entulho) do Canal de Descida da Câmara 21;0;0;12 hrs;Qua 03/09/25 23:00;Qui 04/09/25 15:00;Qua 03/09/25 14:00;Qui 04/09/25 03:00;Forno;Bruno Amorim;;0
2288;19626;8;1.8.21.15.20.3.13.4;Montar Canal de Descida da Câmara 21;0;0;72 hrs;Qui 04/09/25 15:00;Ter 09/09/25 04:00;Qui 04/09/25 03:00;Seg 08/09/25 18:00;Forno;Bruno Amorim;;0
2289;19627;8;1.8.21.15.20.3.13.5;Realizar Projeção na Junção do Canal de Descida da Câmara 21;0;0;12 hrs;Ter 09/09/25 04:00;Ter 09/09/25 19:00;Seg 08/09/25 18:00;Ter 09/09/25 09:00;Forno;Bruno Amorim;;0
2290;19628;8;1.8.21.15.20.3.13.6;Desmontar Andaime do Canal de Descida da Câmara 21;0;0;2 hrs;Ter 09/09/25 19:00;Ter 09/09/25 21:00;Ter 09/09/25 09:00;Ter 09/09/25 11:00;Forno;Bruno Amorim;;0
2291;19629;7;1.8.21.15.20.3.14;Manutenção do Canal de Descida  32;0;0;172 hrs;Ter 02/09/25 17:00;Ter 09/09/25 21:00;Ter 02/09/25 05:00;Ter 09/09/25 11:00;Forno;Bruno Amorim;;0
2292;19630;8;1.8.21.15.20.3.14.1;Montar Andaime do  Canal de Descida da Câmara 32;0;0;2 hrs;Ter 02/09/25 17:00;Ter 02/09/25 19:00;Ter 02/09/25 05:00;Ter 02/09/25 09:00;Forno;Bruno Amorim;;0
2293;19631;8;1.8.21.15.20.3.14.2;Demolir Canal de Descida da Câmara 32;0;0;24 hrs;Ter 02/09/25 19:00;Qua 03/09/25 23:00;Ter 02/09/25 09:00;Qua 03/09/25 13:00;Forno;Bruno Amorim;;0
2294;19632;8;1.8.21.15.20.3.14.3;Retirar Resíduo (Entulho) do Canal de Descida da Câmara 32;0;0;12 hrs;Qua 03/09/25 23:00;Qui 04/09/25 15:00;Qua 03/09/25 14:00;Qui 04/09/25 03:00;Forno;Bruno Amorim;;0
2295;19633;8;1.8.21.15.20.3.14.4;Montar Canal de Descida da Câmara 32;0;0;72 hrs;Qui 04/09/25 15:00;Ter 09/09/25 04:00;Qui 04/09/25 03:00;Seg 08/09/25 18:00;Forno;Bruno Amorim;;0
2296;19634;8;1.8.21.15.20.3.14.5;Realizar Projeção na Junção do Canal de Descida da Câmara 32;0;0;12 hrs;Ter 09/09/25 04:00;Ter 09/09/25 19:00;Seg 08/09/25 18:00;Ter 09/09/25 09:00;Forno;Bruno Amorim;;0
2297;19635;8;1.8.21.15.20.3.14.6;Desmontar Andaime do Canal de Descida da Câmara 32;0;0;2 hrs;Ter 09/09/25 19:00;Ter 09/09/25 21:00;Ter 09/09/25 09:00;Ter 09/09/25 11:00;Forno;Bruno Amorim;;0
2298;19636;6;1.8.21.15.20.4;Manutenção do 2º Pacote de Canais de Descida Concluído;0;0;0 hrs;Ter 09/09/25 21:00;Ter 09/09/25 21:00;Ter 09/09/25 11:00;Ter 09/09/25 11:00;Forno;Bruno Amorim;;0
2299;19637;5;1.8.21.15.21;Manutenção dos Canais de Descida Concluída;0;0;0 hrs;Ter 09/09/25 21:00;Ter 09/09/25 21:00;Ter 09/09/25 11:00;Ter 09/09/25 11:00;Forno;Bruno Amorim;;0
2300;19638;5;1.8.21.15.22;Substituição dos Pés de Parede da Região do Resfriamento Primário;0;0;468,5 hrs;Sex 22/08/25 08:30;Qua 10/09/25 21:00;Qua 20/08/25 22:00;Ter 09/09/25 12:30;Forno;Bruno Amorim;;0
2301;19639;6;1.8.21.15.22.1;Realizar Demolição dos Pés de Parede L32 - L41 (Lado Direito);0;0;18 hrs;Sex 22/08/25 08:30;Sáb 23/08/25 04:30;Qua 20/08/25 22:00;Qui 21/08/25 20:00;Forno;Bruno Amorim;;0
2302;19640;6;1.8.21.15.22.2;Realizar Demolição dos Pés de Parede L32 - L41 (Lado Esquerdo);0;0;18 hrs;Sex 22/08/25 08:30;Sáb 23/08/25 04:30;Qua 20/08/25 22:00;Qui 21/08/25 20:00;Forno;Bruno Amorim;;0
2303;19641;6;1.8.21.15.22.3;Pés de Parede Liberados para Mecânica do Forno;0;0;0 hrs;Dom 24/08/25 08:30;Dom 24/08/25 08:30;Sex 22/08/25 22:00;Sex 22/08/25 22:00;Forno;;;0
2304;19642;6;1.8.21.15.22.4;Substituir Pés de Parede - Lado Direito Concluída;0;0;0 hrs;Sex 05/09/25 02:00;Sex 05/09/25 02:00;Qua 03/09/25 17:30;Qua 03/09/25 17:30;Forno;;;0
2305;19643;6;1.8.21.15.22.5;Substituir Pés de Parede  - Lado Esquerdo Concluída;0;0;0 hrs;Sex 05/09/25 02:00;Sex 05/09/25 02:00;Qua 03/09/25 17:30;Qua 03/09/25 17:30;Forno;;;0
2306;19644;6;1.8.21.15.22.6;Instalar Blocos de Pés de Parede e Blocos de Caixa Seca com Projeção L32 - L41 (Lado Direito) ;0;0;96 hrs;Sex 05/09/25 02:00;Qua 10/09/25 21:00;Qua 03/09/25 17:30;Ter 09/09/25 12:30;Forno;Bruno Amorim;;0
2307;19645;6;1.8.21.15.22.7;Instalar Blocos de Pés de Parede e Blocos de Caixa Seca com Projeção L32 - L41 (Lado Esquerdo);0;0;96 hrs;Sex 05/09/25 02:00;Qua 10/09/25 21:00;Qua 03/09/25 17:30;Ter 09/09/25 12:30;Forno;Bruno Amorim;;0
2308;19646;5;1.8.21.15.23;Substituição dos Pés de Parede da Região do Resfriamento Primário Concluído;0;0;0 hrs;Qua 10/09/25 21:00;Qua 10/09/25 21:00;Ter 09/09/25 12:30;Ter 09/09/25 12:30;Forno;Bruno Amorim;;0
2309;19647;5;1.8.21.15.24;Aplicação de Massa Básica (Café);0;0;95,5 hrs;Ter 26/08/25 12:00;Sáb 30/08/25 11:30;Ter 26/08/25 01:00;Sex 29/08/25 23:30;Forno;Bruno Amorim;;0
2310;19648;6;1.8.21.15.24.1;1º Pacote de Câmaras de Combustão - Café;0;0;7 hrs;Ter 26/08/25 12:00;Ter 26/08/25 19:00;Ter 26/08/25 01:00;Ter 26/08/25 09:00;Forno;Bruno Amorim;;0
2311;19649;7;1.8.21.15.24.1.1;Aplicar Massa Básica (Café) na Câmara 1;0;0;0,5 hrs;Ter 26/08/25 12:00;Ter 26/08/25 12:30;Ter 26/08/25 01:00;Ter 26/08/25 01:30;Forno;Bruno Amorim;;0
2312;19650;7;1.8.21.15.24.1.2;Aplicar Massa Básica (Café) na Câmara 2;0;0;0,5 hrs;Ter 26/08/25 12:30;Ter 26/08/25 13:00;Ter 26/08/25 01:30;Ter 26/08/25 02:00;Forno;Bruno Amorim;;0
2313;19651;7;1.8.21.15.24.1.3;Aplicar Massa Básica (Café) na Câmara 3;0;0;0,5 hrs;Ter 26/08/25 14:00;Ter 26/08/25 14:30;Ter 26/08/25 02:00;Ter 26/08/25 02:30;Forno;Bruno Amorim;;0
2314;19652;7;1.8.21.15.24.1.4;Aplicar Massa Básica (Café) na Câmara 4;0;0;0,5 hrs;Ter 26/08/25 14:30;Ter 26/08/25 15:00;Ter 26/08/25 02:30;Ter 26/08/25 03:00;Forno;Bruno Amorim;;0
2315;19653;7;1.8.21.15.24.1.5;Aplicar Massa Básica (Café) na Câmara 5;0;0;0,5 hrs;Ter 26/08/25 15:00;Ter 26/08/25 15:30;Ter 26/08/25 03:00;Ter 26/08/25 03:30;Forno;Bruno Amorim;;0
2316;19654;7;1.8.21.15.24.1.6;Aplicar Massa Básica (Café) na Câmara 6;0;0;0,5 hrs;Ter 26/08/25 15:30;Ter 26/08/25 16:00;Ter 26/08/25 03:30;Ter 26/08/25 04:00;Forno;Bruno Amorim;;0
2317;19655;7;1.8.21.15.24.1.7;Aplicar Massa Básica (Café) na Câmara 7;0;0;0,5 hrs;Ter 26/08/25 16:00;Ter 26/08/25 16:30;Ter 26/08/25 04:00;Ter 26/08/25 04:30;Forno;Bruno Amorim;;0
2318;19656;7;1.8.21.15.24.1.8;Aplicar Massa Básica (Café) na Câmara 8;0;0;0,5 hrs;Ter 26/08/25 16:30;Ter 26/08/25 17:00;Ter 26/08/25 04:30;Ter 26/08/25 05:00;Forno;Bruno Amorim;;0
2319;19657;7;1.8.21.15.24.1.9;Aplicar Massa Básica (Café) na Câmara 9;0;0;0,5 hrs;Ter 26/08/25 17:00;Ter 26/08/25 17:30;Ter 26/08/25 05:00;Ter 26/08/25 05:30;Forno;Bruno Amorim;;0
2320;19658;7;1.8.21.15.24.1.10;Aplicar Massa Básica (Café) na Câmara 10;0;0;0,5 hrs;Ter 26/08/25 17:30;Ter 26/08/25 18:00;Ter 26/08/25 05:30;Ter 26/08/25 06:00;Forno;Bruno Amorim;;0
2321;19659;7;1.8.21.15.24.1.11;Aplicar Massa Básica (Café) na Câmara 11;0;0;0,5 hrs;Ter 26/08/25 18:00;Ter 26/08/25 18:30;Ter 26/08/25 08:00;Ter 26/08/25 08:30;Forno;Bruno Amorim;;0
2322;19660;7;1.8.21.15.24.1.12;Aplicar Massa Básica (Café) na Câmara 12;0;0;0,5 hrs;Ter 26/08/25 18:30;Ter 26/08/25 19:00;Ter 26/08/25 08:30;Ter 26/08/25 09:00;Forno;Bruno Amorim;;0
2323;19661;6;1.8.21.15.24.2;2º Pacote de Câmaras de Combustão - Café;0;0;10 hrs;Ter 26/08/25 19:00;Qua 27/08/25 05:00;Ter 26/08/25 09:00;Ter 26/08/25 19:00;Forno;Bruno Amorim;;0
2324;19662;7;1.8.21.15.24.2.1;Aplicar Massa Básica (Café) na Câmara 13;0;0;0,5 hrs;Ter 26/08/25 19:00;Ter 26/08/25 19:30;Ter 26/08/25 09:00;Ter 26/08/25 09:30;Forno;Bruno Amorim;;0
2325;19663;7;1.8.21.15.24.2.2;Aplicar Massa Básica (Café) na Câmara 14;0;0;0,5 hrs;Ter 26/08/25 19:30;Ter 26/08/25 20:00;Ter 26/08/25 09:30;Ter 26/08/25 10:00;Forno;Bruno Amorim;;0
2326;19664;7;1.8.21.15.24.2.3;Aplicar Massa Básica (Café) na Câmara 15;0;0;0,5 hrs;Ter 26/08/25 20:00;Ter 26/08/25 20:30;Ter 26/08/25 10:00;Ter 26/08/25 10:30;Forno;Bruno Amorim;;0
2327;19665;7;1.8.21.15.24.2.4;Aplicar Massa Básica (Café) na Câmara 16;0;0;0,5 hrs;Ter 26/08/25 20:30;Ter 26/08/25 21:00;Ter 26/08/25 10:30;Ter 26/08/25 11:00;Forno;Bruno Amorim;;0
2328;19666;7;1.8.21.15.24.2.5;Aplicar Massa Básica (Café) na Câmara 17;0;0;0,5 hrs;Qua 27/08/25 01:00;Qua 27/08/25 01:30;Ter 26/08/25 15:00;Ter 26/08/25 15:30;Forno;Bruno Amorim;;0
2329;19667;7;1.8.21.15.24.2.6;Aplicar Massa Básica (Café) na Câmara 18;0;0;0,5 hrs;Qua 27/08/25 01:30;Qua 27/08/25 02:00;Ter 26/08/25 15:30;Ter 26/08/25 16:00;Forno;Bruno Amorim;;0
2330;19668;7;1.8.21.15.24.2.7;Aplicar Massa Básica (Café) na Câmara 19;0;0;0,5 hrs;Qua 27/08/25 02:00;Qua 27/08/25 02:30;Ter 26/08/25 16:00;Ter 26/08/25 16:30;Forno;Bruno Amorim;;0
2331;19669;7;1.8.21.15.24.2.8;Aplicar Massa Básica (Café) na Câmara 20;0;0;0,5 hrs;Qua 27/08/25 02:30;Qua 27/08/25 03:00;Ter 26/08/25 16:30;Ter 26/08/25 17:00;Forno;Bruno Amorim;;0
2332;19670;7;1.8.21.15.24.2.9;Aplicar Massa Básica (Café) na Câmara 21;0;0;0,5 hrs;Qua 27/08/25 03:00;Qua 27/08/25 03:30;Ter 26/08/25 17:00;Ter 26/08/25 17:30;Forno;Bruno Amorim;;0
2333;19671;7;1.8.21.15.24.2.10;Aplicar Massa Básica (Café) na Câmara 22;0;0;0,5 hrs;Qua 27/08/25 03:30;Qua 27/08/25 04:00;Ter 26/08/25 17:30;Ter 26/08/25 18:00;Forno;Bruno Amorim;;0
2334;19672;7;1.8.21.15.24.2.11;Aplicar Massa Básica (Café) na Câmara 23;0;0;0,5 hrs;Qua 27/08/25 04:00;Qua 27/08/25 04:30;Ter 26/08/25 18:00;Ter 26/08/25 18:30;Forno;Bruno Amorim;;0
2335;19673;7;1.8.21.15.24.2.12;Aplicar Massa Básica (Café) na Câmara 24;0;0;0,5 hrs;Qua 27/08/25 04:30;Qua 27/08/25 05:00;Ter 26/08/25 18:30;Ter 26/08/25 19:00;Forno;Bruno Amorim;;0
2336;19674;6;1.8.21.15.24.3;3º Pacote de Câmaras de Combustão - Café;0;0;14 hrs;Qua 27/08/25 15:00;Qui 28/08/25 05:00;Qua 27/08/25 03:00;Qua 27/08/25 19:00;Forno;Bruno Amorim;;0
2337;19675;7;1.8.21.15.24.3.1;Aplicar Massa Básica (Café) na Câmara 25;0;0;0,5 hrs;Qua 27/08/25 15:00;Qua 27/08/25 15:30;Qua 27/08/25 03:00;Qua 27/08/25 03:30;Forno;Bruno Amorim;;0
2338;19676;7;1.8.21.15.24.3.2;Aplicar Massa Básica (Café) na Câmara 26;0;0;0,5 hrs;Qua 27/08/25 15:30;Qua 27/08/25 16:00;Qua 27/08/25 03:30;Qua 27/08/25 04:00;Forno;Bruno Amorim;;0
2339;19677;7;1.8.21.15.24.3.3;Aplicar Massa Básica (Café) na Câmara 27;0;0;0,5 hrs;Qua 27/08/25 16:00;Qua 27/08/25 16:30;Qua 27/08/25 04:00;Qua 27/08/25 04:30;Forno;Bruno Amorim;;0
2340;19678;7;1.8.21.15.24.3.4;Aplicar Massa Básica (Café) na Câmara 28;0;0;0,5 hrs;Qua 27/08/25 16:30;Qua 27/08/25 17:00;Qua 27/08/25 04:30;Qua 27/08/25 05:00;Forno;Bruno Amorim;;0
2341;19679;7;1.8.21.15.24.3.5;Aplicar Massa Básica (Café) na Câmara 30;0;0;0,5 hrs;Qua 27/08/25 17:00;Qua 27/08/25 17:30;Qua 27/08/25 05:00;Qua 27/08/25 05:30;Forno;Bruno Amorim;;0
2342;19680;7;1.8.21.15.24.3.6;Aplicar Massa Básica (Café) na Câmara 31;0;0;0,5 hrs;Qua 27/08/25 17:30;Qua 27/08/25 18:00;Qua 27/08/25 05:30;Qua 27/08/25 06:00;Forno;Bruno Amorim;;0
2343;19681;7;1.8.21.15.24.3.7;Aplicar Massa Básica (Café) na Câmara 32;0;0;0,5 hrs;Qua 27/08/25 18:00;Qua 27/08/25 18:30;Qua 27/08/25 08:00;Qua 27/08/25 08:30;Forno;Bruno Amorim;;0
2344;19682;7;1.8.21.15.24.3.8;Aplicar Massa Básica (Café) na Câmara 33;0;0;0,5 hrs;Qui 28/08/25 03:00;Qui 28/08/25 03:30;Qua 27/08/25 17:00;Qua 27/08/25 17:30;Forno;Bruno Amorim;;0
2345;19683;7;1.8.21.15.24.3.9;Aplicar Massa Básica (Café) na Câmara 34;0;0;0,5 hrs;Qui 28/08/25 03:30;Qui 28/08/25 04:00;Qua 27/08/25 17:30;Qua 27/08/25 18:00;Forno;Bruno Amorim;;0
2346;19684;7;1.8.21.15.24.3.10;Aplicar Massa Básica (Café) na Câmara 35;0;0;0,5 hrs;Qui 28/08/25 04:00;Qui 28/08/25 04:30;Qua 27/08/25 18:00;Qua 27/08/25 18:30;Forno;Bruno Amorim;;0
2347;19685;7;1.8.21.15.24.3.11;Aplicar Massa Básica (Café) na Câmara 36;0;0;0,5 hrs;Qui 28/08/25 04:30;Qui 28/08/25 05:00;Qua 27/08/25 18:30;Qua 27/08/25 19:00;Forno;Bruno Amorim;;0
2348;19686;6;1.8.21.15.24.4;4º Pacote de Câmaras de Combustão - Café;0;0;3,5 hrs;Sáb 30/08/25 08:00;Sáb 30/08/25 11:30;Sex 29/08/25 20:00;Sex 29/08/25 23:30;Forno;Bruno Amorim;;0
2349;19687;7;1.8.21.15.24.4.1;Aplicar Massa Básica (Café) na Câmara 29;0;0;0,5 hrs;Sáb 30/08/25 08:00;Sáb 30/08/25 08:30;Sex 29/08/25 20:00;Sex 29/08/25 20:30;Forno;Bruno Amorim;;0
2350;19688;7;1.8.21.15.24.4.2;Aplicar Massa Básica (Café) na Câmara 37;0;0;0,5 hrs;Sáb 30/08/25 08:30;Sáb 30/08/25 09:00;Sex 29/08/25 20:30;Sex 29/08/25 21:00;Forno;Bruno Amorim;;0
2351;19689;7;1.8.21.15.24.4.3;Aplicar Massa Básica (Café) na Câmara 38;0;0;0,5 hrs;Sáb 30/08/25 09:00;Sáb 30/08/25 09:30;Sex 29/08/25 21:00;Sex 29/08/25 21:30;Forno;Bruno Amorim;;0
2352;19690;7;1.8.21.15.24.4.4;Aplicar Massa Básica (Café) na Câmara 39;0;0;0,5 hrs;Sáb 30/08/25 09:30;Sáb 30/08/25 10:00;Sex 29/08/25 21:30;Sex 29/08/25 22:00;Forno;Bruno Amorim;;0
2353;19691;7;1.8.21.15.24.4.5;Aplicar Massa Básica (Café) na Câmara 40;0;0;0,5 hrs;Sáb 30/08/25 10:00;Sáb 30/08/25 10:30;Sex 29/08/25 22:00;Sex 29/08/25 22:30;Forno;Bruno Amorim;;0
2354;19692;7;1.8.21.15.24.4.6;Aplicar Massa Básica (Café) na Câmara 41;0;0;0,5 hrs;Sáb 30/08/25 10:30;Sáb 30/08/25 11:00;Sex 29/08/25 22:30;Sex 29/08/25 23:00;Forno;Bruno Amorim;;0
2355;19693;7;1.8.21.15.24.4.7;Aplicar Massa Básica (Café) na Câmara 42;0;0;0,5 hrs;Sáb 30/08/25 11:00;Sáb 30/08/25 11:30;Sex 29/08/25 23:00;Sex 29/08/25 23:30;Forno;Bruno Amorim;;0
2356;19694;6;1.8.21.15.24.5;Aplicação de Massa Básica (Café) Concluída;0;0;0 hrs;Sáb 30/08/25 11:30;Sáb 30/08/25 11:30;Sex 29/08/25 23:30;Sex 29/08/25 23:30;Forno;Bruno Amorim;;0
2357;19695;5;1.8.21.15.25;Montar Paredes Transversais;0;0;201 hrs;Ter 02/09/25 17:00;Qui 11/09/25 02:00;Ter 02/09/25 05:00;Qua 10/09/25 16:00;Forno;Bruno Amorim;;0
2358;19696;6;1.8.21.15.25.1;Montar da Parede Transversal entre as Regiões de Secagem Descendente e Pré-Queima;0;0;24 hrs;Ter 02/09/25 17:00;Qua 03/09/25 21:00;Ter 02/09/25 05:00;Qua 03/09/25 11:00;Forno;Bruno Amorim;;0
2359;19697;6;1.8.21.15.25.2;Montar da Parede Transversal entre as Regiões de Pré-Queima e Queima;0;0;24 hrs;Qua 03/09/25 21:00;Sex 05/09/25 02:00;Qua 03/09/25 11:00;Qui 04/09/25 16:00;Forno;Bruno Amorim;;0
2360;19698;6;1.8.21.15.25.3;Montar da Parede Transversal entre as Regiões de Queima e Pós Queima;0;0;24 hrs;Ter 09/09/25 21:00;Qui 11/09/25 02:00;Ter 09/09/25 11:00;Qua 10/09/25 16:00;Forno;Bruno Amorim;;0
2361;19699;5;1.8.21.15.26;Manutenção do Duto de Recuperação;0;0;535 hrs;Sex 22/08/25 08:30;Sáb 13/09/25 15:30;Qua 20/08/25 22:00;Sex 12/09/25 05:00;Forno;Bruno Amorim;;0
2362;19700;6;1.8.21.15.26.1;Montar Acesso ao Tubulão pelo Resfriamento;0;0;24 hrs;Sex 22/08/25 08:30;Sáb 23/08/25 12:30;Qua 20/08/25 22:00;Sex 22/08/25 03:00;Forno;;;0
2363;19701;6;1.8.21.15.26.2;Realizar Limpeza do Duto de Recuperação (Tubulão);0;0;96 hrs;Sáb 23/08/25 12:30;Sex 29/08/25 08:30;Sex 22/08/25 03:00;Qua 27/08/25 22:00;Forno;Bruno Amorim;;0
2364;19702;6;1.8.21.15.26.3;Inspecionar as Juntas de Dilatação do Forno;0;0;2 hrs;Sex 29/08/25 08:30;Sex 29/08/25 10:30;Qua 27/08/25 22:00;Qui 28/08/25 01:00;Forno;Bruno Amorim;;0
2365;19703;6;1.8.21.15.26.4; Junta de Dilatação 1;0;0;210 hrs;Sex 29/08/25 10:30;Dom 07/09/25 04:30;Qui 28/08/25 01:00;Sex 05/09/25 20:00;Forno;Bruno Amorim;;0
2366;19704;7;1.8.21.15.26.4.1;Montar Andaime na região da Janela de acesso até a Junta de Dilatação 1;0;0;24 hrs;Sex 29/08/25 10:30;Sáb 30/08/25 15:30;Qui 28/08/25 01:00;Sex 29/08/25 05:00;Forno;Bruno Amorim;;0
2367;19705;7;1.8.21.15.26.4.2;Demolir Áreas Danificadas entre a região da Janela de acesso e a Junta de Dilatação 1;0;0;48 hrs;Sáb 30/08/25 15:30;Ter 02/09/25 23:30;Sex 29/08/25 05:00;Seg 01/09/25 16:00;Forno;Bruno Amorim;;0
2368;19706;7;1.8.21.15.26.4.3;Realizar Projeção de Concretos nas Áreas Danificadas entre a região da Janela de acesso e a Junta de Dilatação 1;0;0;72 hrs;Qua 03/09/25 00:30;Sáb 06/09/25 15:30;Seg 01/09/25 16:00;Sex 05/09/25 05:00;Forno;Bruno Amorim;;0
2369;19707;7;1.8.21.15.26.4.4;Desmontar Andaime na região da Janela de acesso até a Junta de Dilatação 1;0;0;12 hrs;Sáb 06/09/25 15:30;Dom 07/09/25 04:30;Sex 05/09/25 05:00;Sex 05/09/25 20:00;Forno;;;0
2370;19708;6;1.8.21.15.26.5; Junta de Dilatação 2;0;0;248 hrs;Sáb 30/08/25 15:30;Ter 09/09/25 23:30;Sex 29/08/25 05:00;Seg 08/09/25 16:00;Forno;Bruno Amorim;;0
2371;19709;7;1.8.21.15.26.5.1;Montar Andaime na região da Junta de Dilatação 1  até a Junta de Dilatação 2;0;0;24 hrs;Sáb 30/08/25 15:30;Seg 01/09/25 19:30;Sex 29/08/25 05:00;Sáb 30/08/25 11:00;Forno;Bruno Amorim;;0
2372;19710;7;1.8.21.15.26.5.2;Demolir Áreas Danificadas entre a região da Junta de Dilatação 1 e a Junta de Dilatação 2;0;0;60 hrs;Seg 01/09/25 19:30;Qui 04/09/25 19:30;Sáb 30/08/25 11:00;Qua 03/09/25 11:00;Forno;Bruno Amorim;;0
2373;19711;7;1.8.21.15.26.5.3;Realizar Projeção de Concretos nas Áreas Danificadas entre a Junta de Dilatação 1 e a Junta de Dilatação 2;0;0;72 hrs;Qui 04/09/25 19:30;Ter 09/09/25 10:30;Qua 03/09/25 11:00;Dom 07/09/25 01:00;Forno;Bruno Amorim;;0
2374;19712;7;1.8.21.15.26.5.4;Desmontar Andaime na região da Junta de Dilatação 1  até a Junta de Dilatação 2;0;0;12 hrs;Ter 09/09/25 10:30;Ter 09/09/25 23:30;Dom 07/09/25 01:00;Seg 08/09/25 16:00;Forno;;;0
2375;19713;6;1.8.21.15.26.6; Junta de Dilatação 3;0;0;268 hrs;Seg 01/09/25 19:30;Sex 12/09/25 23:30;Sáb 30/08/25 11:00;Qui 11/09/25 16:00;Forno;Bruno Amorim;;0
2376;19714;7;1.8.21.15.26.6.1;Montar Andaime na região a Junta de Dilatação 2 e a Junta de Dilatação 3;0;0;60 hrs;Seg 01/09/25 19:30;Qui 04/09/25 19:30;Sáb 30/08/25 11:00;Qua 03/09/25 11:00;Forno;Bruno Amorim;;0
2377;19715;7;1.8.21.15.26.6.2;Demolir Áreas Danificadas entre a Junta de Dilatação 2 e a Junta de Dilatação 3;0;0;60 hrs;Qui 04/09/25 19:30;Seg 08/09/25 19:30;Qua 03/09/25 11:00;Sáb 06/09/25 11:00;Forno;Bruno Amorim;;0
2378;19716;7;1.8.21.15.26.6.3;Realizar Projeção de Concretos nas Áreas Danificadas entre a Junta de Dilatação 2 e a Junta de Dilatação 3;0;0;72 hrs;Seg 08/09/25 19:30;Sex 12/09/25 10:30;Sáb 06/09/25 11:00;Qui 11/09/25 01:00;Forno;Bruno Amorim;;0
2379;19717;7;1.8.21.15.26.6.4;Desmontar Andaime na região a Junta de Dilatação 2 e a Junta de Dilatação 3;0;0;12 hrs;Sex 12/09/25 10:30;Sex 12/09/25 23:30;Qui 11/09/25 01:00;Qui 11/09/25 16:00;Forno;;;0
2380;19718;6;1.8.21.15.26.7;Desmontar Acesso ao Tubulão pelo Resfriamento;0;0;12 hrs;Sáb 13/09/25 00:30;Sáb 13/09/25 15:30;Qui 11/09/25 16:00;Sex 12/09/25 05:00;Forno;;;0
2381;19719;5;1.8.21.15.27;Manutenção do Duto de Recuperação Concluída;0;0;0 hrs;Sáb 13/09/25 15:30;Sáb 13/09/25 15:30;Sex 12/09/25 05:00;Sex 12/09/25 05:00;Forno;Bruno Amorim;;0
2382;19720;5;1.8.21.15.28;Manutenção das Caixas de Vento;0;0;264 hrs;Sex 22/08/25 23:00;Ter 02/09/25 23:00;Sex 22/08/25 08:00;Ter 02/09/25 06:00;Forno;Bruno Amorim;;0
